Genome elements	LOGFC_prfA_Star vs EGDe_280212.ge	FC_prfA_Star vs EGDe_280212.ge	STAT_prfA_Star vs EGDe_280212_LPE.ge	STAT_prfA_Star vs EGDe_280212_FDRBH.ge	STAT_prfA_Star vs EGDe_280212_FDRBY.ge	STAT_prfA_Star vs EGDe_280212_FDRBONF.ge	Strand	Begin	End	Length (bp)	Info	Description	Note	Supp Note	Operon	COG	StartCodon	SD energy
lmo2301	1.2179241114166706	2.3261177215318067	0.1372127297735517	1.0	1.0	1.0	-	2385301	2386095	795			terminase				GTG	 
lmo2302	0.5240166864878404	1.4379531643931616	0.552331527653239	1.0	1.0	1.0	-	2386141	2386680	540			hypothetical protein				ATG	 
lmo2303	0.6827532980484294	1.605200263493037	0.36451159145308054	1.0	1.0	1.0	-	2387046	2387480	435			hypothetical protein				ATG	 
lmo2304	0.29729718666669935	1.2288400881835644	0.6667134163911035	1.0	1.0	1.0	-	2387499	2387663	165			hypothetical protein				ATG	 
lmo2305	0.66848091146269	1.5893985258553316	0.3923769778803665	1.0	1.0	1.0	-	2387792	2388175	384			hypothetical protein				ATG	 
lmo2306	0.8144211841855906	1.7585924549957181	0.28740708651896707	1.0	1.0	1.0	-	2388179	2388583	405			hypothetical protein				TTG	 
lmo2307	0.4972822235533805	1.4115519476665774	0.5499862233084505	1.0	1.0	1.0	-	2388528	2388710	183			hypothetical protein				ATG	 
lmo2308	0.4987409121934494	1.4129798697179334	0.6010852405867104	1.0	1.0	1.0	-	2388729	2389211	483			single-stranded DNA-binding protein				ATG	 
lmo2309	0.09390967080314017	1.0672585133682864	0.8889798176005663	1.0	1.0	1.0	-	2389208	2389387	180			hypothetical protein				ATG	 
lmo2310	0.2713270390684608	1.2069174802606453	0.6446042403539125	1.0	1.0	1.0	-	2389491	2389658	168			hypothetical protein				ATG	 
lmo2311	0.39795331262891054	1.3176373106937704	0.5151246858047522	1.0	1.0	1.0	-	2389655	2390116	462			hypothetical protein				ATG	 
lmo2312	0.10379143005163982	1.074593807951267	0.8292860226589243	1.0	1.0	1.0	-	2390113	2390583	471			hypothetical protein				ATG	 
lmo2313	0.22030550524573922	1.164980256685419	0.7324678749098519	1.0	1.0	1.0	-	2390580	2391023	444			hypothetical protein				ATG	 
lmo2314	0.27847858742469	1.2129151145105175	0.5801235153775959	1.0	1.0	1.0	-	2391020	2391217	198			hypothetical protein				ATG	 
lmo2315	0.13256583836551972	1.0962416382725064	0.8522582551612168	1.0	1.0	1.0	-	2391220	2391816	597			hypothetical protein				ATG	 
lmo2316	0.4518213175304391	1.3677658911607002	0.4666167988999783	1.0	1.0	1.0	-	2391813	2392625	813			site-specific DNA-methyltransferase				GTG	 
lmo2317	0.29978838342664993	1.2309638405640417	0.7060232699977846	1.0	1.0	1.0	-	2392622	2393596	975			hypothetical protein				ATG	 
lmo2318	0.49492758082354094	1.4092500130350618	0.4869256003088096	1.0	1.0	1.0	-	2393613	2394311	699			hypothetical protein				ATG	 
lmo2319	0.27714745504104155	1.211796509454281	0.676480438950749	1.0	1.0	1.0	-	2394317	2394793	477			hypothetical protein				ATG	 
lmo2320	0.24340662495532062	1.1837846255481284	0.022783766245645598	0.9525624622995653	1.0	1.0	-	2394790	2394984	195			hypothetical protein				ATG	 
lmo2321	0.008409342951280152	1.0058459335222307	0.9912065228474891	1.0	1.0	1.0	-	2395290	2395478	189			hypothetical protein				ATG	 
lmo2322	0.4693111247756896	1.3844482474086293	0.5325797879126859	1.0	1.0	1.0	-	2395586	2395801	216			gp44				ATG	 
lmo2323	0.4832187505740695	1.3978589080182853	0.4005435140932172	1.0	1.0	1.0	-	2395798	2396331	534			hypothetical protein				ATG	 
lmo2324	0.43839488721484	1.3550958367304031	0.5802832268654456	1.0	1.0	1.0	-	2396454	2397230	777			anti-repressor				ATG	 
lmo2325	0.23010754522455024	1.1729223810839202	0.6939861996155883	1.0	1.0	1.0	-	2397212	2397487	276			hypothetical protein				TTG	 
lmo2326	0.03766144745188971	1.0264486440939125	0.9616482909413888	1.0	1.0	1.0	-	2397493	2397774	282			hypothetical protein				ATG	 
lmo2327	0.8589995346902795	1.813780072871113	0.3369533344281981	1.0	1.0	1.0	-	2397800	2398084	285			hypothetical protein				ATG	 
lmo2328	0.5667990434449495	1.481233458983437	0.533174273837163	1.0	1.0	1.0	-	2398287	2398529	243			XRE family transcriptional regulator				ATG	 
lmo2329	0.8089421713729203	1.7519264049471048	0.4228021690628678	1.0	1.0	1.0	+	2398685	2399161	477			hypothetical protein				ATG	 
lmo2330	0.6729421470989809	1.594321018609231	0.48825049193646475	1.0	1.0	1.0	+	2399542	2400243	702			hypothetical protein				ATG	 
lmo2331	0.1609667710983702	1.118036099481064	0.8672336401407617	1.0	1.0	1.0	+	2400264	2400944	681			hypothetical protein				ATG	 
lmo2332	0.0657723010385709	1.0466450781037686	0.9455956040881823	1.0	1.0	1.0	+	2401008	2402366	1359	A118 phage - int		integrase				ATG	 
lmo2334	-0.4125346442550999	-1.3310222094319748	0.6192980197512312	1.0	1.0	1.0	-	2402888	2403235	348			transcriptional regulator				TTG	 
lmo2335	-0.45513523845743986	-1.3709113083958395	0.6070380010813359	1.0	1.0	1.0	-	2403341	2405239	1899	fruA		PTS fructose transporter subunit IIABC				ATG	 
lmo2336	-0.9174595955024003	-1.8887864481182557	0.28475614905795876	1.0	1.0	1.0	-	2405241	2406164	924	fruB		fructose-1-phosphate kinase				ATG	 
lmo2337	-0.26336963260107993	-1.2002788661839372	0.652609537437161	1.0	1.0	1.0	-	2406161	2406913	753			DeoR family transcriptional regulator				ATG	 
lmo2338	-0.2610355564220903	-1.1983385550282466	0.7853999839975403	1.0	1.0	1.0	+	2407128	2408453	1326	pepC		aminopeptidase				ATG	 
lmo2339	-0.4425615885014311	-1.3590151965926918	0.62524857483568	1.0	1.0	1.0	-	2408450	2408893	444			hypothetical protein				ATG	 
lmo2340	-0.8382324690680392	-1.7878583885647208	0.3146900756335048	1.0	1.0	1.0	-	2408967	2409878	912			hypothetical protein				ATG	 
lmo2341	-0.7424815303347589	-1.6730511232522096	0.3822298713724792	1.0	1.0	1.0	-	2409875	2410993	1119			sugar kinase				GTG	 
lmo2342	0.6582161716170205	1.5781301290309104	0.4306530502501844	1.0	1.0	1.0	-	2411126	2411827	702			16S pseudouridylate synthase				ATG	 
lmo2343	-0.2936604886947398	-1.225746369617526	0.7721713247537314	1.0	1.0	1.0	-	2411900	2413222	1323			nitrilotriacetate monooxygenase				ATG	 
lmo2344	0.2969040537673191	1.228505276156593	0.7713029047707392	1.0	1.0	1.0	-	2413219	2413485	267			hypothetical protein				ATG	 
lmo2345	0.22099207895447037	1.1655347988060178	0.8304095430797849	1.0	1.0	1.0	-	2413478	2414473	996			hypothetical protein				ATG	 
lmo2346	0.24298821771454993	1.1834413567156636	0.8110322107104215	1.0	1.0	1.0	-	2414470	2415249	780			amino acid ABC transporter ATP-binding protein				ATG	 
lmo2347	0.38617171273464024	1.3069207972221786	0.6178784926153438	1.0	1.0	1.0	-	2415246	2415953	708			amino acid ABC transporter permease				ATG	 
lmo2348	0.440326230018	1.356911124853217	0.5916487142853615	1.0	1.0	1.0	-	2415967	2416683	717			amino acid ABC transporter permease				ATG	 
lmo2349	0.5512830448249497	1.4653883434739805	0.5817925152869101	1.0	1.0	1.0	-	2416705	2417514	810			amino acid ABC transporter substrate-binding protein				ATG	 
lmo2350	0.8772466940412693	1.8368663932306586	0.3046122047258537	1.0	1.0	1.0	-	2417531	2418067	537			hypothetical protein				ATG	 
lmo2351	0.08699036814581085	1.0621520952335541	0.9156965292789845	1.0	1.0	1.0	-	2418083	2418628	546			FMN reductase				ATG	 
lmo2352	0.9090603411382192	1.8778220334392333	0.31038460144905367	1.0	1.0	1.0	+	2418871	2419770	900			LysR family transcriptional regulator				TTG	 
lmo2353	-0.2218577547283811	-1.1662343770148855	0.7895608714646691	1.0	1.0	1.0	-	2419797	2421749	1953			Na+/H+ antiporter				ATG	 
lmo2354	-0.056141506613109016	-1.0396814072313973	0.946158672536738	1.0	1.0	1.0	-	2421878	2423476	1599			hypothetical protein				ATG	 
lmo2355	-0.03001227444141108	-1.021020812509653	0.9720964619996849	1.0	1.0	1.0	-	2423480	2424721	1242			multidrug resistance protein				ATG	 
lmo2356	0.5195743608088694	1.4335322497328662	0.36888409618843365	1.0	1.0	1.0	-	2424922	2425533	612			hypothetical protein				ATG	 
lmo2357	-0.44489247148817945	-1.3612126573400702	0.6170188045861793	1.0	1.0	1.0	-	2425723	2426253	531			hypothetical protein				ATG	 
lmo2358	-0.5810466936481617	-1.4959341743419732	0.47578877951662957	1.0	1.0	1.0	-	2426270	2427001	732			N-acetylglucosamine-6-phosphate isomerase				ATG	 
lmo2359	0.2888095799093193	1.2216318488838278	0.7332611513188398	1.0	1.0	1.0	-	2427045	2427890	846			hypothetical protein				ATG	 
lmo2360	-0.11715333087702984	-1.0845926741654037	0.9015172797737983	1.0	1.0	1.0	-	2428010	2430793	2784			transmembrane protein				ATG	 
lmo2361	-0.09181204431149936	-1.0657078855816764	0.9290326008647866	1.0	1.0	1.0	-	2430826	2431296	471			hypothetical protein				ATG	 
lmo2362	0.09818424436555073	1.07042539207903	0.9042808258003334	1.0	1.0	1.0	+	2431688	2433211	1524			amino acid antiporter				ATG	 
lmo2363	-0.3237786201782695	-1.2516043867274695	0.6871527008073434	1.0	1.0	1.0	+	2433224	2434618	1395			glutamate decarboxylase				ATG	 
lmo2364	-0.3772014882935508	-1.2988199846167863	0.6638493193363892	1.0	1.0	1.0	-	2434627	2434866	240			hypothetical protein				GTG	 
lmo2365	-0.5243973266713606	-1.4383326035348998	0.5116609021356144	1.0	1.0	1.0	-	2435023	2436141	1119			RofA family transcriptional regulator				ATG	 
lmo2366	0.022771271101108326	1.0159090651661962	0.9770365449737284	1.0	1.0	1.0	-	2443368	2444126	759			DeoR family transcriptional regulator				GTG	 
lmo2367	-0.22253462611628017	-1.1667816693169826	0.7136415872549857	1.0	1.0	1.0	-	2444231	2445583	1353	pgi		glucose-6-phosphate isomerase				ATG	 
lmo2368	-0.5450255272421494	-1.4590461605728593	0.5216436277592809	1.0	1.0	1.0	-	2445685	2446092	408			hypothetical protein				GTG	 
lmo2369	-0.08728303735964005	-1.0623675882815595	0.9163636204055795	1.0	1.0	1.0	-	2446240	2446593	354			general stress protein 13				ATG	 
lmo2370	-0.08310748246313082	-1.0592972506247826	0.916629112443762	1.0	1.0	1.0	+	2446747	2447913	1167			aminotransferase				TTG	 
lmo2371	-0.15588948911333134	-1.1141083065095614	0.8460884979983998	1.0	1.0	1.0	+	2448052	2449155	1104			ABC transporter permease				ATG	 
lmo2372	-0.007410187804389068	-1.0051495644473702	0.9925289168708105	1.0	1.0	1.0	+	2449155	2449835	681			ABC transporter ATP-binding protein				ATG	 
lmo2373	-0.1266555777988394	-1.0917598730345806	0.8621690367866972	1.0	1.0	1.0	-	2449878	2450192	315			PTS beta-glucoside transporter subunit IIB				ATG	 
lmo2374	0.008606587688639422	1.005983461810895	0.9918061439131365	1.0	1.0	1.0	+	2450437	2451798	1362			aspartate kinase				ATG	 
lmo2375	-0.45141160874471975	-1.3673775165406157	0.6636815459911224	1.0	1.0	1.0	-	2451840	2452235	396			hypothetical protein				GTG	 
lmo2376	0.24358155119480962	1.1839281676976703	0.7628130630081376	1.0	1.0	1.0	-	2452322	2452906	585			peptidyl-prolyl cis-trans isomerase				ATG	 
lmo2377	0.4720636784664194	1.3870921920175547	0.5725649935129167	1.0	1.0	1.0	+	2453138	2454349	1212			multidrug transporter				ATG	 
lmo2378	0.41148764350582034	1.330056602942315	0.6161200207614379	1.0	1.0	1.0	+	2454695	2457103	2409			monovalent cation/H+ antiporter subunit A				TTG	 
lmo2379	0.3915087386067704	1.3117645011421422	0.6363217860470267	1.0	1.0	1.0	+	2457087	2457512	426			monovalent cation/H+ antiporter subunit B				ATG	 
lmo2380	0.5131497121236794	1.4271625983164904	0.5361418992723497	1.0	1.0	1.0	+	2457512	2457859	348			monovalent cation/H+ antiporter subunit C				ATG	 
lmo2381	0.30095453762072033	1.231959251186291	0.7161279041140227	1.0	1.0	1.0	+	2457852	2459336	1485			monovalent cation/H+ antiporter subunit D				ATG	 
lmo2382	0.15519014454750923	1.1135683748168497	0.8453066667456033	1.0	1.0	1.0	+	2459343	2459822	480			monovalent cation/H+ antiporter subunit E				ATG	 
lmo2383	0.08496820275903083	1.0606643638899014	0.9152251528748028	1.0	1.0	1.0	+	2459819	2460106	288			monovalent cation/H+ antiporter subunit F				ATG	 
lmo2384	0.11908881720290942	1.0860487151089608	0.8812176994150851	1.0	1.0	1.0	+	2460090	2460683	594			monovalent cation/H+ antiporter subunit G				GTG	 
lmo2385	-0.010144716416059296	-1.007056562608346	0.9900590820026446	1.0	1.0	1.0	-	2460720	2461091	372			hypothetical protein				ATG	 
lmo2386	-0.2052071635148902	-1.1528518784559714	0.8127851594174024	1.0	1.0	1.0	+	2461219	2461692	474			hypothetical protein				ATG	 
lmo2387	-1.3396545532294608	-2.5309071011786077	0.15138501510187086	1.0	1.0	1.0	+	2461803	2463029	1227			hypothetical protein				GTG	 
lmo2388	-0.02407640121530008	-1.0168285203459047	0.9768346938870984	1.0	1.0	1.0	-	2463066	2463884	819			hypothetical protein				ATG	 
lmo2389	-0.5407161344347795	-1.4546944289016521	0.511633278341169	1.0	1.0	1.0	-	2463969	2465180	1212			NADH dehydrogenase				ATG	 
lmo2390	0.3348278485399092	1.261226902313042	0.6795152408386342	1.0	1.0	1.0	+	2465630	2466625	996			hypothetical thioredoxine reductase				TTG	 
lmo2391	-1.8918652355722916	-3.7111472255559255	0.014363849466604628	0.7477064063879946	1.0	1.0	+	2466713	2467342	630			hypothetical protein				ATG	 
lmo2392	0.31228841699909005	1.2416756968457878	0.7198949050883554	1.0	1.0	1.0	-	2467388	2467621	234			hypothetical protein				ATG	 
lmo2393	0.28032961317698124	1.2144723237318888	0.7383922306798221	1.0	1.0	1.0	-	2467643	2467969	327			hypothetical protein				ATG	 
lmo2394	0.49546003386556947	1.4097702185664722	0.1343513577714961	1.0	1.0	1.0	-	2468210	2468392	183			hypothetical protein				TTG	 
lmo2395	0.6821233924335504	1.6044995582676145	0.5005511095609387	1.0	1.0	1.0	-	2468545	2468703	159			hypothetical protein				ATG	 
lmo2396	0.37938624002543	1.3007883485335197	0.5364864951525479	1.0	1.0	1.0	+	2469093	2471915	2823			internalin				ATG	 
lmo2397	1.0593775951851097	2.0840322383952046	0.19411759760053515	1.0	1.0	1.0	+	2472089	2472325	237			NifU protein				ATG	 
lmo2398	0.013464280120109251	1.0093764135041408	0.9866752978410167	1.0	1.0	1.0	+	2472438	2472938	501	ltrC		hypothetical protein				ATG	 
lmo2399	-0.8064999025471202	-1.7489631621383122	0.34672794405312524	1.0	1.0	1.0	-	2472963	2474273	1311			hypothetical protein				ATG	 
lmo2400	-0.2488550104981906	-1.1882636796679074	0.7759094507491202	1.0	1.0	1.0	-	2474309	2474752	444			acetyltransferase				ATG	 
lmo2401	0.0643601459053098	1.0456210903273309	0.9353173001591455	1.0	1.0	1.0	-	2474801	2475568	768			hypothetical protein				TTG	 
lmo2402	0.16974457336688964	1.1248593126843422	0.8396964376597336	1.0	1.0	1.0	-	2475588	2475863	276			hypothetical protein				GTG	 
lmo2403	0.14575314441301046	1.1063080395654061	0.857478492645616	1.0	1.0	1.0	-	2475860	2477251	1392			hypothetical protein				TTG	 
lmo2404	0.03395214825050985	1.0238129417251052	0.9658640671021501	1.0	1.0	1.0	+	2477385	2478224	840			hypothetical protein				TTG	 
lmo2405	-0.007242129697459632	-1.0050324823962717	0.992753089740793	1.0	1.0	1.0	+	2478225	2478590	366			hypothetical protein				ATG	 
lmo2406	-0.37912958967526045	-1.300556963464412	0.6370672898266692	1.0	1.0	1.0	-	2478623	2479465	843			hypothetical protein				ATG	 
lmo2407	-0.15222923213032047	-1.1112852885306945	0.8590194120658416	1.0	1.0	1.0	-	2479607	2479921	315			hypothetical protein				ATG	 
lmo2408	-0.5979969441646595	-1.5136135869151754	0.4792390699059911	1.0	1.0	1.0	+	2480325	2480528	204			repressor protein				GTG	 
lmo2409	-1.2321742978785295	-2.349207742662824	0.1861312989076198	1.0	1.0	1.0	+	2480531	2480944	414			hypothetical protein				ATG	 
lmo2410	-0.1588642698332592	-1.1164079242873566	0.8499156274608035	1.0	1.0	1.0	-	2481023	2481574	552			hypothetical protein				ATG	 
lmo2411	-0.0433421757707908	-1.0304983363482112	0.948235800774781	1.0	1.0	1.0	-	2481732	2483126	1395			hypothetical protein				ATG	 
lmo2412	0.024551257436408847	1.017163259710202	0.9699085182905429	1.0	1.0	1.0	-	2483149	2483592	444			hypothetical protein				ATG	 
lmo2413	0.0027165925928098744	1.0018847724513817	0.9968465839656091	1.0	1.0	1.0	-	2483589	2484815	1227			aminotransferase				ATG	 
lmo2414	-0.13760739066938932	-1.100079197419488	0.8494467467612745	1.0	1.0	1.0	-	2484816	2486117	1302			aminotransferase				ATG	 
lmo2415	-0.2066640398765891	-1.1540166505833613	0.7826676900396953	1.0	1.0	1.0	-	2486136	2486921	786			ABC transporter ATP-binding protein				ATG	 
lmo2416	1.2625550733797208	2.3992027373979425	0.1356328473277606	1.0	1.0	1.0	+	2487261	2488337	1077			hypothetical protein				ATG	 
lmo2417	-0.07337392897206207	-1.0521744546607659	0.9289953001623706	1.0	1.0	1.0	-	2488379	2489209	831			ABC transporter substrate-binding protein				ATG	 
lmo2418	-0.061511656126899794	-1.043558629109209	0.9382512384314344	1.0	1.0	1.0	-	2489274	2489948	675			ABC transporter permease				ATG	 
lmo2419	-0.06342810688044054	-1.0449457952031294	0.9362727772440033	1.0	1.0	1.0	-	2489945	2490967	1023			ABC transporter ATP-binding protein				ATG	 
lmo2420	-0.011513440173949618	-1.0080124377342434	0.9901392000878997	1.0	1.0	1.0	-	2491285	2491473	189			hypothetical protein				ATG	 
lmo2421	0.14226507456428017	1.103636498824542	0.8587467451886774	1.0	1.0	1.0	-	2491552	2492694	1143			two-component sensor histidine kinase				TTG	 
lmo2422	0.09716531445785925	1.0696696513671597	0.908959146684786	1.0	1.0	1.0	-	2492684	2493379	696			two-component response regulator				ATG	 
lmo2423	0.6735140581151402	1.5949531622577529	0.48629339876137756	1.0	1.0	1.0	-	2493454	2494329	876			hypothetical protein				ATG	 
lmo2424	0.409611063803931	1.3283276619303497	0.6403100179094565	1.0	1.0	1.0	-	2494522	2494806	285			thioredoxin				TTG	 
lmo2425	-0.5137690912883901	-1.4277754406222378	0.5127567308934109	1.0	1.0	1.0	-	2494891	2495268	378			glycine cleavage system protein H				ATG	 
lmo2426	-0.5523086590653907	-1.4664304607975296	0.47844365649971055	1.0	1.0	1.0	-	2495309	2495662	354			hypothetical protein				ATG	 
lmo2427	0.8646105548014091	1.8208480759328232	0.28840442301664804	1.0	1.0	1.0	-	2495818	2496993	1176			cell division protein FtsW				ATG	 
lmo2428	1.3032843210953988	2.467900656588813	0.10849877192063762	1.0	1.0	1.0	-	2497069	2498238	1170			cell division protein FtsW				ATG	 
lmo2429	0.0835831328632981	1.0596465539878985	0.9201510372950545	1.0	1.0	1.0	-	2498381	2499172	792			ferrichrome ABC transporter ATP-binding protein				ATG	 
lmo2430	0.0763909220790886	1.054377085494025	0.9272235397394772	1.0	1.0	1.0	-	2499169	2500179	1011			ferrichrome ABC transporter permease				ATG	 
lmo2431	0.012365648343431346	1.0086080523158718	0.9887168075338304	1.0	1.0	1.0	-	2500179	2501150	972			ferrichrome ABC transporter substrate-binding protein				ATG	 
lmo2432	-0.23630342536660898	-1.1779705124611803	0.7955047849726178	1.0	1.0	1.0	+	2501306	2501470	165			hypothetical protein				ATG	 
lmo2433	0.048052314774070126	1.033868225530506	0.9534312609420106	1.0	1.0	1.0	+	2501603	2502361	759			acetylesterase				TTG	 
lmo2434	-1.9721250763034295	-3.9234561502905394	0.02117525568138723	0.9121401803361195	1.0	1.0	-	2502401	2503804	1404			glutamate decarboxylase				ATG	 
lmo2435	0.6354411545000689	1.5534126876794319	0.5350785328727976	1.0	1.0	1.0	+	2503931	2504236	306			hypothetical protein				ATG	 
lmo2436	-1.50285904573904	-2.834037888182162	0.08195006227832669	1.0	1.0	1.0	-	2504300	2505157	858			transcription antiterminator				ATG	 
lmo2437	-0.5022617772910518	-1.416432426833231	0.5419209880754408	1.0	1.0	1.0	+	2505425	2505835	411			hypothetical protein				ATG	 
lmo2438	-0.41800771482635035	-1.3360812230788754	0.6434234650397592	1.0	1.0	1.0	-	2505858	2506370	513			hypothetical protein				ATG	 
lmo2439	2.0378684982767297	4.106383868731166	0.013013649000383598	0.7087218924477559	1.0	1.0	+	2506494	2506835	342			hypothetical protein				ATG	 
lmo2440	-0.36005860227647	-1.2834780313851715	0.6927689482367534	1.0	1.0	1.0	-	2506867	2507250	384			hypothetical protein				ATG	 
lmo2441	0.002750364562349006	1.0019082257918932	0.9975440666414761	1.0	1.0	1.0	-	2507306	2508202	897			transcriptional regulator				GTG	 
lmo2442	0.11056911361308952	1.0796540538981836	0.8940985425312027	1.0	1.0	1.0	-	2508247	2508816	570			hypothetical protein				ATG	 
lmo2443	0.7746514704169192	1.7107767080707519	0.38560707785617065	1.0	1.0	1.0	-	2508992	2509411	420			hypothetical protein				ATG	 
lmo2444	0.535597406162621	1.4495422718301048	0.546981989115848	1.0	1.0	1.0	-	2510361	2514293	3933			glycosidase				ATG	 
lmo2445	0.18236358556108012	1.1347414245156207	0.7695793719167481	1.0	1.0	1.0	-	2514308	2515210	903			internalin				ATT	 
lmo2446	0.20944162249850962	1.1562405884896487	0.6213694218851873	1.0	1.0	1.0	-	2515312	2518587	3276			glycosidase				ATG	 
lmo2447	-1.1698898151841695	-2.249945124844026	0.11419971147212038	1.0	1.0	1.0	+	2518971	2519879	909			transcriptional regulator				ATG	 
lmo2448	0.20396202475896885	1.151857322265133	0.8100273272566807	1.0	1.0	1.0	-	2519935	2520399	465	smpB		SsrA-binding protein				ATG	 
lmo2449	0.6734904126507804	1.5949270215294427	0.4040854474921751	1.0	1.0	1.0	-	2520415	2522796	2382			exoribonuclease RNase-R				GTG	 
lmo2450	0.68285487913049	1.6053132906510372	0.40384280194253486	1.0	1.0	1.0	-	2522830	2523576	747			carboxylesterase				ATG	 
lmo2451	0.732316452850311	1.6613044126853942	0.27827582768476944	1.0	1.0	1.0	-	2523835	2524068	234	secG		preprotein translocase subunit SecG				ATG	 
lmo2452	0.2713674187337194	1.2069512612084512	0.7342412800341678	1.0	1.0	1.0	-	2524168	2524911	744			carboxylesterase				ATG	 
lmo2453	-0.7694827146496799	-1.7046584603327049	0.3507148803711364	1.0	1.0	1.0	-	2525094	2525813	720			epoxide hydrolase				ATG	 
lmo2454	-0.8862130584295205	-1.848318085924545	0.29593675008932807	1.0	1.0	1.0	-	2525946	2526119	174			hypothetical protein				ATG	 
lmo2455	-0.029701555417290137	-1.0208009348361562	0.9525259505316218	1.0	1.0	1.0	-	2526222	2527514	1293	eno		phosphopyruvate hydratase				ATG	 
lmo2456	-0.04704250156519052	-1.0331448235170946	0.9291231629076488	1.0	1.0	1.0	-	2527650	2529182	1533	pgm		phosphoglyceromutase				ATG	 
lmo2457	-0.061943647376891064	-1.043871152327303	0.9089434880001815	1.0	1.0	1.0	-	2529184	2529939	756	tpiA		triosephosphate isomerase				ATG	 
lmo2458	-0.05366034947678955	-1.0378948924636895	0.9254584168225397	1.0	1.0	1.0	-	2529985	2531175	1191	pgk		phosphoglycerate kinase				ATG	 
lmo2459	0.18883297380802944	1.1398413013705246	0.5142450453824092	1.0	1.0	1.0	-	2531310	2532320	1011	gap		glyceraldehyde-3-phosphate dehydrogenase				ATG	 
lmo2460	0.41746445241582997	1.3355782019687121	0.4211535690889423	1.0	1.0	1.0	-	2532352	2533398	1047			transcriptional regulator				ATG	 
lmo2461	-0.29418158263883143	-1.226189182796182	0.7287149765178483	1.0	1.0	1.0	-	2533840	2535183	1344	sigL		RNA polymerase factor sigma-54				GTG	 
lmo2462	0.3661323435547086	1.2888928597949572	0.647431981624651	1.0	1.0	1.0	-	2535342	2536268	927			dipeptidase				ATG	 
lmo2463	-0.7798637525688905	-1.7169687155125573	0.3620226854457389	1.0	1.0	1.0	-	2536347	2538581	2235			multidrug transporter				GTG	 
lmo2464	-0.07329055540275053	-1.0521136510934093	0.9328197396006557	1.0	1.0	1.0	-	2538588	2539196	609			transcriptional regulator				ATG	 
lmo2465	0.6254956769689404	1.5427407847566155	0.47037151020737644	1.0	1.0	1.0	-	2539213	2539611	399			hypothetical protein				TTG	 
lmo2466	0.04044853974012064	1.0284335211096198	0.9613179901258904	1.0	1.0	1.0	+	2539838	2540173	336			hypothetical protein				ATG	 
lmo2467	0.6445195940917605	1.5632186602704499	0.48684184307121425	1.0	1.0	1.0	-	2540421	2541857	1437			chitin-binding protein				ATG	 
lmo2468	0.07114661143010892	1.05055129907548	0.9288491547374313	1.0	1.0	1.0	+	2542014	2542610	597	clpP		ATP-dependent Clp protease proteolytic subunit				ATG	 
lmo2469	0.8846343159731092	1.8462965760837224	0.20302990622376105	1.0	1.0	1.0	-	2542658	2544049	1392			amino acid transporter				ATG	 
lmo2470	0.9842216376554109	1.9782457223946388	0.18969953973977383	1.0	1.0	1.0	+	2544267	2545433	1167			internalin				TTG	 
lmo2471	-0.11442148850939127	-1.0825408665116782	0.8851220885381627	1.0	1.0	1.0	-	2545487	2546503	1017			NADPH dehydrogenase				ATG	 
lmo2472	-0.12722232190354177	-1.092188841045033	0.8733968874369681	1.0	1.0	1.0	-	2546530	2547501	972			hypothetical protein				ATG	 
lmo2473	-0.1816868349422016	-1.1342092560026744	0.8248622136713925	1.0	1.0	1.0	-	2547509	2548477	969			hypothetical protein				ATG	 
lmo2474	-0.061310928381828944	-1.0434134448582464	0.9404763275635424	1.0	1.0	1.0	-	2548479	2549354	876			hypothetical protein				ATG	 
lmo2475	-0.2531500385871901	-1.1918065146047059	0.7473067570535026	1.0	1.0	1.0	-	2549462	2551192	1731			phosphoglucomutase				ATG	 
lmo2476	-0.10847678325996135	-1.0780893742016486	0.8958720614489842	1.0	1.0	1.0	-	2551234	2552295	1062			aldose 1-epimerase				GTG	 
lmo2477	0.07372031892887954	1.05242711125879	0.9280764657799248	1.0	1.0	1.0	-	2552312	2553295	984	galE		UDP-glucose 4-epimerase				ATG	 
lmo2478	0.21315181800090954	1.1592179325618786	0.7898994025269883	1.0	1.0	1.0	-	2553414	2554373	960	trxB		thioredoxin reductase				ATG	 
lmo2479	-0.20574184546414997	-1.1532792198627957	0.8031601336206915	1.0	1.0	1.0	-	2554452	2555927	1476			hypothetical protein				ATG	 
lmo2480	0.23028660214406038	1.1730679647977649	0.7891239394112748	1.0	1.0	1.0	-	2556013	2556510	498			acetyltransferase				TTG	 
lmo2481	0.0662907084994604	1.0470212394536016	0.9334490957700134	1.0	1.0	1.0	-	2556514	2557167	654			pyrophosphatase PpaX				ATG	 
lmo2482	-0.12646732552354933	-1.0916174223670996	0.8755142197572592	1.0	1.0	1.0	-	2557211	2558044	834	lgt		prolipoprotein diacylglyceryl transferase				ATG	 
lmo2483	0.38494490480971955	1.3058099184627419	0.6337425158291816	1.0	1.0	1.0	-	2558130	2559068	939			HPr kinase/phosphorylase				ATG	 
lmo2484	-1.5289859461479614	-2.8858292616040333	0.07673291780308744	1.0	1.0	1.0	-	2559255	2559608	354			hypothetical protein				ATG	 
lmo2485	-1.5155737787784318	-2.8591251650443263	0.07403168181695752	1.0	1.0	1.0	-	2559617	2559817	201			hypothetical protein				ATG	 
lmo2486	0.22530335734365003	1.1690230346980246	0.8245623836081697	1.0	1.0	1.0	-	2559841	2561052	1212			hypothetical protein				ATG	 
