NCBI id	RAST id	begin RAST	end RAST	length RAST	diffcenter NCBI-RAST	description RAST
EGD0307	fig|6666666.16889.peg.318	336657	337802	1146	0	FIG00774072: hypothetical protein
EGD0308	fig|6666666.16889.peg.319	337818	338246	429	0	FIG00775203: hypothetical protein
EGD0031	fig|6666666.16889.peg.32	34454	33399	1056	0	transcriptional regulator LacI family
EGD0309	fig|6666666.16889.peg.320	338553	340169	1617	23	hypothetical protein
EGD0310	fig|6666666.16889.peg.321	340215	341042	828	0	hypothetical protein
EGD0311	fig|6666666.16889.peg.322	341081	341866	786	0	Cellobiose phosphotransferase system YdjC-like protein
EGD0312	fig|6666666.16889.peg.323	342089	342763	675	0	Thiaminase II (EC 3.5.99.2)
EGD0313	fig|6666666.16889.peg.324	342756	343565	810	0	Hydroxyethylthiazole kinase (EC 2.7.1.50)
EGD0314	fig|6666666.16889.peg.325	343562	344365	804	0	Phosphomethylpyrimidine kinase (EC 2.7.4.7)
EGD0315	fig|6666666.16889.peg.326	344362	345006	645	0	Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)
EGD0316	fig|6666666.16889.peg.327	346447	345032	1416	0	6-phospho-beta-glucosidase (EC 3.2.1.86)
EGD0317	fig|6666666.16889.peg.328	346722	347381	660	0	membrane protein
EGD0318	fig|6666666.16889.peg.329	347565	347957	393	0	FIG00774312: hypothetical protein
EGD0032	fig|6666666.16889.peg.33	34656	35621	966	0	Sugar kinase and transcription regulator (EC 2.7.1.-)
EGD0319	fig|6666666.16889.peg.330	348774	348004	771	0	endonuclease/exonuclease/phosphatase family protein
EGD0320	fig|6666666.16889.peg.331	348928	349410	483	0	FIG00774236: hypothetical protein
EGD0321	fig|6666666.16889.peg.332	349671	350573	903	0	"Transcriptional regulator, MutR family"
EGD0322	fig|6666666.16889.peg.333	350736	351608	873	0	FIG011400: transcriptional activator of Lmo0327 homolog
EGD0323	fig|6666666.16889.peg.334	351915	355856	3942	0	Internalin-like protein (LPXTG motif) Lmo0327 homolog / murein-hydrolysing domain
EGD0324	fig|6666666.16889.peg.335	355994	356674	681	24	FIG00774571: hypothetical protein
EGD0325	fig|6666666.16889.peg.336	358759	356858	1902	0	Internalin-like protein (LPXTG motif) Lmo0331 homolog
EGD0326	fig|6666666.16889.peg.337	359255	359590	336	0	FIG00774436: hypothetical protein
EGD0327	fig|6666666.16889.peg.338	360019	365355	5337	0	Internalin-like protein (LPXTG motif) Lmo0333 homolog
EGD0328	fig|6666666.16889.peg.339	365579	366103	525	0	FIG00775087: hypothetical protein
EGD0033	fig|6666666.16889.peg.34	35618	38020	2403	0	"glycosyl hydrolase, family 9"
EGD0329	fig|6666666.16889.peg.340	366317	366601	285	0	FIG00774928: hypothetical protein
EGD0330	fig|6666666.16889.peg.341	366602	366970	369	0	FIG00774278: hypothetical protein
EGD0331	fig|6666666.16889.peg.342	366967	368415	1449	0	FIG00774154: hypothetical protein
EGD0332	fig|6666666.16889.peg.343	368425	368796	372	0	FIG00774315: hypothetical protein
EGD0333	fig|6666666.16889.peg.344	368886	369173	288	0	hypothetical protein
EGD0334	fig|6666666.16889.peg.345	369394	369765	372	0	Inorganic pyrophosphatase
EGD0335	fig|6666666.16889.peg.346	369809	369997	189	0	FIG00774445: hypothetical protein
EGD0336	fig|6666666.16889.peg.348	370427	370095	333	0	FIG00775309: hypothetical protein
EGD0337	fig|6666666.16889.peg.349	372490	370493	1998	0	Transketolase (EC 2.2.1.1)
EGD0034	fig|6666666.16889.peg.35	38033	39385	1353	0	"PTS system, cellobiose-specific IIC component (EC 2.7.1.69)"
EGD0338	fig|6666666.16889.peg.350	373148	372492	657	0	Transaldolase (EC 2.2.1.2)
EGD0339	fig|6666666.16889.peg.351	373959	373195	765	0	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)
EGD0340	fig|6666666.16889.peg.352	374429	373983	447	0	Ribose 5-phosphate isomerase B (EC 5.3.1.6)
EGD0341	fig|6666666.16889.peg.353	375200	374436	765	0	Triosephosphate isomerase (EC 5.3.1.1)
EGD0342	fig|6666666.16889.peg.354	375854	375204	651	0	"Phosphoenolpyruvate-dihydroxyacetone phosphotransferase (EC 2.7.1.121), ADP-binding subunit DhaL"
EGD0343	fig|6666666.16889.peg.355	376871	375876	996	0	"Phosphoenolpyruvate-dihydroxyacetone phosphotransferase (EC 2.7.1.121), dihydroxyacetone binding subunit DhaK"
EGD0344	fig|6666666.16889.peg.356	377234	376893	342	0	FIG00774379: hypothetical protein
EGD0345	fig|6666666.16889.peg.357	377681	377250	432	0	FIG00774050: hypothetical protein
EGD0346	fig|6666666.16889.peg.358	378143	377766	378	0	"Phosphoenolpyruvate-dihydroxyacetone phosphotransferase (EC 2.7.1.121), subunit DhaM; DHA-specific IIA component"
EGD0347	fig|6666666.16889.peg.359	378326	379090	765	0	"Transcriptional regulator of rhamnose utilization, DeoR family"
EGD0035	fig|6666666.16889.peg.36	39387	40472	1086	0	putative glucosamine-fructose-6-phosphate aminotransferase
EGD0348	fig|6666666.16889.peg.360	379155	379568	414	0	"acetyltransferase, GNAT family"
EGD0349	fig|6666666.16889.peg.361	381140	379614	1527	0	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)
EGD0350	fig|6666666.16889.peg.362	381377	382897	1521	0	Fumarate reductase flavoprotein subunit (EC 1.3.99.1)
EGD0351	fig|6666666.16889.peg.363	383071	384087	1017	0	"oxidoreductase, YhhX family"
EGD0352	fig|6666666.16889.peg.364	384287	384733	447	5	"PTS system, fructose-specific IIA component (EC 2.7.1.69)"
EGD0353	fig|6666666.16889.peg.365	384747	386141	1395	0	"PTS system, fructose-specific IIBC component (EIIBC-Fru) (Fructose- permease IIBC component) (Phosphotransferase enzyme II, BC component) (EC 2.7.1.69)"
EGD0354	fig|6666666.16889.peg.366	386141	387001	861	0	Fructose-bisphosphate aldolase class II (EC 4.1.2.13) homolog
EGD0355	fig|6666666.16889.peg.367	387058	387828	771	0	"Transcriptional regulator of rhamnose utilization, DeoR family"
EGD0356	fig|6666666.16889.peg.368	388039	387812	228	0	FIG00774220: hypothetical protein
EGD0357	fig|6666666.16889.peg.369	388809	388168	642	47	Twin-arginine translocation protein TatC
EGD0036	fig|6666666.16889.peg.37	40707	41732	1026	0	Putrescine carbamoyltransferase (EC 2.1.3.6)
EGD0358	fig|6666666.16889.peg.370	389078	388899	180	0	Twin-arginine translocation protein TatA
EGD0359	fig|6666666.16889.peg.371	389794	389174	621	2	Alpha-aspartyl dipeptidase Peptidase E (EC 3.4.13.21)
EGD0360	fig|6666666.16889.peg.372	389890	390834	945	0	"Transcriptional regulator, DeoR family"
EGD0361	fig|6666666.16889.peg.373	390964	392448	1485	0	Ferrous iron transport permease EfeU
EGD0362	fig|6666666.16889.peg.374	392445	393599	1155	0	"Ferrous iron transport periplasmic protein EfeO, contains peptidase-M75 domain and (frequently) cupredoxin-like domain"
EGD0363	fig|6666666.16889.peg.375	393617	394882	1266	0	Ferrous iron transport peroxidase EfeB
EGD0364	fig|6666666.16889.peg.376	394955	395464	510	0	Putative Nudix hydrolase YfcD (EC 3.6.-.-)
EGD0365	fig|6666666.16889.peg.377	395561	396280	720	0	FIG007491: hypothetical protein YeeN
EGD0366	fig|6666666.16889.peg.378	396317	396652	336	0	Alkylphosphonate utilization operon protein PhnA
EGD0367	fig|6666666.16889.peg.379	397406	396693	714	0	"Transcriptional regulator, GntR family"
EGD0037	fig|6666666.16889.peg.38	41805	43190	1386	0	"Agmatine/putrescine antiporter, associated with agmatine catabolism"
EGD0368	fig|6666666.16889.peg.380	397563	399005	1443	0	Beta-glucosidase (EC 3.2.1.21)
EGD0369	fig|6666666.16889.peg.381	398998	400332	1335	0	"PTS system, cellobiose-specific IIC component (EC 2.7.1.69)"
EGD0370	fig|6666666.16889.peg.382	400350	400652	303	0	"PTS system, cellobiose-specific IIB component (EC 2.7.1.69)"
EGD0371	fig|6666666.16889.peg.383	400739	400933	195	0	FIG00774374: hypothetical protein
EGD0372	fig|6666666.16889.peg.384	401892	400972	921	0	"Transcriptional regulator, DeoR family"
EGD0373	fig|6666666.16889.peg.385	401994	402413	420	0	FIG00774253: hypothetical protein
EGD0374	fig|6666666.16889.peg.386	402632	403078	447	0	FIG00774829: hypothetical protein
EGD0375	fig|6666666.16889.peg.387	403096	403551	456	0	FIG00774463: hypothetical protein
EGD0376	fig|6666666.16889.peg.389	403703	404332	630	0	FIG00774330: hypothetical protein
EGD0038	fig|6666666.16889.peg.39	43177	44271	1095	0	Agmatine deiminase (EC 3.5.3.12)
EGD0377	fig|6666666.16889.peg.390	404559	404945	387	0	FIG00774936: hypothetical protein
EGD0378	fig|6666666.16889.peg.391	405779	405018	762	0	Transcriptional repressor of the myo-inositol catabolic operon DeoR family
EGD0379	fig|6666666.16889.peg.392	405975	407441	1467	0	Methylmalonate-semialdehyde dehydrogenase [inositol] (EC 1.2.1.27)
EGD0380	fig|6666666.16889.peg.393	407454	408275	822	0	5-deoxy-glucuronate isomerase (EC 5.3.1.-)
EGD0381	fig|6666666.16889.peg.394	408292	409269	978	0	5-keto-2-deoxygluconokinase (EC 2.7.1.92)
EGD0382	fig|6666666.16889.peg.395	409279	411198	1920	2	Epi-inositol hydrolase (EC 3.7.1.-)
EGD0383	fig|6666666.16889.peg.396	411330	411701	372	0	FIG00774639: hypothetical protein
EGD0384	fig|6666666.16889.peg.397	411795	412163	369	0	FIG00774531: hypothetical protein
EGD0385	fig|6666666.16889.peg.398	413302	412187	1116	0	Low temperature requirement protein A
EGD0386	fig|6666666.16889.peg.399	413388	414098	711	22	"Uracil-DNA glycosylase, family 1"
EGD0004	fig|6666666.16889.peg.4	4630	4866	237	26	FIG002958: hypothetical protein
EGD0039	fig|6666666.16889.peg.40	44284	45225	942	0	Carbamate kinase (EC 2.7.2.2)
EGD0387	fig|6666666.16889.peg.400	414266	414565	300	4	FIG00774566: hypothetical protein
EGD0388	fig|6666666.16889.peg.401	414562	415506	945	0	DUF1432 domain-containing protein
EGD0389	fig|6666666.16889.peg.402	415541	415990	450	0	FIG00774100: hypothetical protein
EGD0390	fig|6666666.16889.peg.403	416185	416817	633	0	peptidoglycan lytic protein P45
EGD0391	fig|6666666.16889.peg.404	416873	417298	426	0	"acetyltransferase, GNAT family"
EGD0392	fig|6666666.16889.peg.405	418101	417301	801	0	Pyrroline-5-carboxylate reductase (EC 1.5.1.2)
EGD0393	fig|6666666.16889.peg.406	418229	418711	483	0	FIG00774136: hypothetical protein
EGD0394	fig|6666666.16889.peg.407	418881	419339	459	0	"PTS system, IIA component"
EGD0395	fig|6666666.16889.peg.408	419336	419668	333	0	"PTS system, IIB component"
EGD0396	fig|6666666.16889.peg.409	419672	420784	1113	0	"PTS system, fructose-specific, IIC component"
EGD0040	fig|6666666.16889.peg.41	45327	46436	1110	0	Agmatine deiminase (EC 3.5.3.12)
EGD0397	fig|6666666.16889.peg.410	420800	423433	2634	0	Alpha-mannosidase (EC 3.2.1.24)
EGD0398	fig|6666666.16889.peg.411	423466	425400	1935	0	PRD/PTS system IIA 2 domain protein
EGD0399	fig|6666666.16889.peg.412	425526	425942	417	0	FIG00774247: hypothetical protein
EGD0400	fig|6666666.16889.peg.413	425933	426331	399	3	FIG00774624: hypothetical protein
EGD0401	fig|6666666.16889.peg.414	426440	427447	1008	0	Probable low-affinity inorganic phosphate transporter
EGD0402	fig|6666666.16889.peg.415	427463	427843	381	0	Possible glyoxylase family protein (Lactoylglutathione lyase) (EC 4.4.1.5)
EGD0403	fig|6666666.16889.peg.416	427912	428304	393	0	FIG00774041: hypothetical protein
EGD0404	fig|6666666.16889.peg.417	428317	428739	423	0	FIG00774518: hypothetical protein
EGD0405	fig|6666666.16889.peg.418	428965	431430	2466	0	Internalin-like protein (LPXTG motif) Lmo0409 homolog
EGD0406	fig|6666666.16889.peg.419	434081	431478	2604	0	Phosphoenolpyruvate synthase (EC 2.7.9.2)
EGD0041	fig|6666666.16889.peg.42	46453	47232	780	0	phosphosugar-binding protein
EGD0407	fig|6666666.16889.peg.420	435156	434281	876	0	FIG00774089: hypothetical protein
EGD0408	fig|6666666.16889.peg.421	435494	435685	192	0	FIG00774444: hypothetical protein
EGD0409	fig|6666666.16889.peg.422	435712	436521	810	0	"Metal transporter, ZIP family"
EGD0411	fig|6666666.16889.peg.424	438342	438545	204	0	DNA-binding protein
EGD0412	fig|6666666.16889.peg.425	438547	438957	411	0	FIG00774627: hypothetical protein
EGD0413	fig|6666666.16889.peg.426	439309	439010	300	0	FIG00774772: hypothetical protein
EGD0414	fig|6666666.16889.peg.427	439944	439390	555	0	membrane protein
EGD0416	fig|6666666.16889.peg.429	442206	440956	1251	0	Cell division protein FtsW
EGD0042	fig|6666666.16889.peg.43	47337	47996	660	0	DedA protein
EGD0417	fig|6666666.16889.peg.430	442634	442203	432	0	"Transcriptional regulator, PadR family"
EGD0418	fig|6666666.16889.peg.431	443185	442637	549	0	"RNA polymerase sigma-70 factor, ECF subfamily"
EGD0419	fig|6666666.16889.peg.432	444233	443376	858	0	sugar transporter
EGD0420	fig|6666666.16889.peg.433	444394	446355	1962	0	"Transcription antiterminator, BglG family"
EGD0421	fig|6666666.16889.peg.434	446355	446819	465	0	"PTS system, fructose-specific IIA component (EC 2.7.1.69)"
EGD0422	fig|6666666.16889.peg.435	446816	447136	321	0	"PTS system, fructose-specific IIB component (EC 2.7.1.69)"
EGD0423	fig|6666666.16889.peg.436	447149	448255	1107	0	"PTS system, IIC component"
EGD0424	fig|6666666.16889.peg.437	448271	450853	2583	0	Alpha-mannosidase (EC 3.2.1.24)
EGD0425	fig|6666666.16889.peg.438	451751	450876	876	0	"transcriptional regulator, LysR family"
EGD0426	fig|6666666.16889.peg.439	451869	452438	570	0	Maltose O-acetyltransferase (EC 2.3.1.79)
EGD0043	fig|6666666.16889.peg.44	48076	49308	1233	0	Arginine deiminase (EC 3.5.3.6)
EGD0427	fig|6666666.16889.peg.440	452452	453198	747	0	"oxidoreductase, short-chain dehydrogenase/reductase family"
EGD0428	fig|6666666.16889.peg.441	453879	456281	2403	0	Internalin A (LPXTG motif)
EGD0429	fig|6666666.16889.peg.442	456366	458258	1893	0	Internalin B (GW modules)
EGD0430	fig|6666666.16889.peg.443	458829	458344	486	0	"Rrf2 family transcriptional regulator, group III"
EGD0431	fig|6666666.16889.peg.444	458927	459772	846	0	NADPH:quinone oxidoreductase 2 ## possible protective/detoxification role
EGD0432	fig|6666666.16889.peg.445	459911	460546	636	0	FIG00775048: hypothetical protein
EGD0433	fig|6666666.16889.peg.446	461847	460579	1269	0	Siderophore/Surfactin synthetase related protein
EGD0434	fig|6666666.16889.peg.447	461985	462488	504	0	FIG00774042: hypothetical protein
EGD0435	fig|6666666.16889.peg.448	464568	462532	2037	0	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)
EGD0436	fig|6666666.16889.peg.449	464740	465054	315	0	FIG00774675: hypothetical protein
EGD0044	fig|6666666.16889.peg.45	49587	49880	294	0	SSU ribosomal protein S6p
EGD0437	fig|6666666.16889.peg.450	465191	466120	930	0	"Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F1 (as in PMID19099556)"
EGD0438	fig|6666666.16889.peg.451	466349	469129	2781	0	FIG00776024: hypothetical protein
EGD0439	fig|6666666.16889.peg.452	469373	470860	1488	0	FIG00775532: hypothetical protein
EGD0440	fig|6666666.16889.peg.453	471134	472123	990	0	hypothetical protein
EGD0441	fig|6666666.16889.peg.454	472178	473566	1389	0	Glutamate decarboxylase (EC 4.1.1.15)
EGD0442	fig|6666666.16889.peg.455	473663	475114	1452	0	Probable glutamate/gamma-aminobutyrate antiporter
EGD0443	fig|6666666.16889.peg.456	475126	475281	156	0	hypothetical protein
EGD0444	fig|6666666.16889.peg.457	475579	476304	726	0	membrane protein
EGD0445	fig|6666666.16889.peg.458	477012	476347	666	0	FIG00774755: hypothetical protein
EGD0446	fig|6666666.16889.peg.459	477788	477033	756	0	FIG00774112: hypothetical protein
EGD0045	fig|6666666.16889.peg.46	49936	50472	537	0	Single-stranded DNA-binding protein
EGD0447	fig|6666666.16889.peg.460	480064	477905	2160	0	"FIG001454: Transglutaminase-like enzymes, putative cysteine proteases"
EGD0448	fig|6666666.16889.peg.461	481167	480061	1107	21	FIG002343: hypothetical protein
EGD0449	fig|6666666.16889.peg.462	482161	481214	948	0	FIG022979: MoxR-like ATPases
EGD0450	fig|6666666.16889.peg.463	482317	483912	1596	0	Regulator of polyketide synthase expression
EGD0451	fig|6666666.16889.peg.464	484046	485329	1284	0	Cytosine/purine/uracil/thiamine/allantoin permease family protein
EGD0452	fig|6666666.16889.peg.465	485330	486430	1101	0	"Conservative hypothetical protein probably involved in hydantoin, pyrimidine utilization"
EGD0453	fig|6666666.16889.peg.466	486423	487973	1551	0	N-methylhydantoinase (ATP-hydrolyzing) (EC 3.5.2.14)
EGD0454	fig|6666666.16889.peg.467	488344	488553	210	0	hypothetical protein
EGD0455	fig|6666666.16889.peg.468	488578	489123	546	0	hypothetical protein
EGD0456	fig|6666666.16889.peg.469	489120	489458	339	0	FIG00775752: hypothetical protein
EGD0046	fig|6666666.16889.peg.47	50516	50755	240	0	SSU ribosomal protein S18p
EGD0457	fig|6666666.16889.peg.470	489970	490146	177	5	hypothetical protein
EGD0459	fig|6666666.16889.peg.473	491125	491472	348	0	FIG00775121: hypothetical protein
EGD0460	fig|6666666.16889.peg.474	491945	492118	174	34	hypothetical protein
EGD0461	fig|6666666.16889.peg.475	493178	492201	978	0	"Putative dNTP triphosphohydrolase, Firmicutes subgroup"
EGD0462	fig|6666666.16889.peg.476	493425	493574	150	16	FIG00774325: hypothetical protein
EGD0463	fig|6666666.16889.peg.477	493791	494168	378	0	putative secreted protein
EGD0464	fig|6666666.16889.peg.478	494468	494845	378	0	putative secreted protein
EGD0465	fig|6666666.16889.peg.479	495178	495537	360	0	putative secreted protein
EGD0047	fig|6666666.16889.peg.48	50909	51520	612	0	"lipoprotein, putative"
EGD0466	fig|6666666.16889.peg.480	495863	496423	561	0	"Transcriptional regulator, TetR family"
EGD0467	fig|6666666.16889.peg.481	496533	498233	1701	0	"antigen, putative"
EGD0468	fig|6666666.16889.peg.482	498384	499487	1104	0	Ribosomal RNA large subunit methyltransferase N (EC 2.1.1.-)
EGD0469	fig|6666666.16889.peg.483	499577	500056	480	0	"Transcriptional regulator, AraC family"
EGD0470	fig|6666666.16889.peg.484	500214	500579	366	0	conserved hypothetical protein
EGD0471	fig|6666666.16889.peg.485	500749	501324	576	0	Putative nitroreductase family protein SACOL0874
EGD0472	fig|6666666.16889.peg.486	501389	501559	171	0	LSU ribosomal protein L32p
EGD0473	fig|6666666.16889.peg.487	501651	502379	729	0	ADP-ribose pyrophosphatase (EC 3.6.1.13)
EGD0474	fig|6666666.16889.peg.488	503308	502415	894	0	"transcriptional regulator, LysR family"
EGD0475	fig|6666666.16889.peg.489	503506	505500	1995	0	"2,4-dienoyl-CoA reductase [NADPH] (EC 1.3.1.34)"
EGD0048	fig|6666666.16889.peg.49	51776	52390	615	0	Accessory gene regulator protein B (EC 3.4.-.-)
EGD0476	fig|6666666.16889.peg.490	505600	506475	876	0	Shikimate/quinate 5-dehydrogenase I beta (EC 1.1.1.282)
EGD0477	fig|6666666.16889.peg.491	506541	507299	759	0	3-dehydroquinate dehydratase I (EC 4.2.1.10)
EGD0478	fig|6666666.16889.peg.492	508275	507367	909	0	"transcriptional regulator, LysR family"
EGD0479	fig|6666666.16889.peg.493	510110	508350	1761	0	"hydrolase, CocE/NonD family"
EGD0480	fig|6666666.16889.peg.494	510302	510895	594	0	lipase/acylhydrolase family protein
EGD0481	fig|6666666.16889.peg.495	511081	512040	960	0	Permease of the drug/metabolite transporter (DMT) superfamily
EGD0482	fig|6666666.16889.peg.496	512115	512339	225	0	FIG00774392: hypothetical protein
EGD0483	fig|6666666.16889.peg.497	513898	512390	1509	0	glycosyl transferase
EGD0484	fig|6666666.16889.peg.498	514094	514543	450	0	Ribose 5-phosphate isomerase B (EC 5.3.1.6)
EGD0485	fig|6666666.16889.peg.499	514540	515208	669	0	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)
EGD0005	fig|6666666.16889.peg.5	4870	5982	1113	0	DNA recombination and repair protein RecF
EGD0049	fig|6666666.16889.peg.50	52374	52535	162	0	"accessory gene regulator protein D, putative"
EGD0486	fig|6666666.16889.peg.500	515215	515865	651	0	Transaldolase (EC 2.2.1.2)
EGD0487	fig|6666666.16889.peg.501	515974	518034	2061	0	"Predicted galactitol operon regulator (Transcriptional antiterminator), BglG family / PTS system, mannitol/fructose-specific IIA component (EC 2.7.1.69)"
EGD0488	fig|6666666.16889.peg.502	518038	518640	603	0	Polysialic acid capsule expression protein KpsF
EGD0489	fig|6666666.16889.peg.503	518668	519135	468	0	"PTS system, galactitol-specific IIA component (EC 2.7.1.69)"
EGD0490	fig|6666666.16889.peg.504	519152	519550	399	0	FIG00774044: hypothetical protein
EGD0491	fig|6666666.16889.peg.505	519561	520211	651	0	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)
EGD0492	fig|6666666.16889.peg.506	520208	521254	1047	0	Galactitol-1-phosphate 5-dehydrogenase (EC 1.1.1.251)
EGD0493	fig|6666666.16889.peg.507	521270	521563	294	0	"PTS system, galactitol-specific IIB component (EC 2.7.1.69)"
EGD0494	fig|6666666.16889.peg.508	521578	522849	1272	0	"PTS system, galactitol-specific IIC component (EC 2.7.1.69)"
EGD0495	fig|6666666.16889.peg.509	522989	523924	936	0	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)
EGD0050	fig|6666666.16889.peg.51	52631	53926	1296	0	Histidine kinase of the competence regulon ComD
EGD0496	fig|6666666.16889.peg.510	525096	525674	579	7	FIG00774638: hypothetical protein
EGD0498	fig|6666666.16889.peg.512	526849	526487	363	2	FIG00774661: hypothetical protein
EGD0499	fig|6666666.16889.peg.513	527311	526853	459	0	"Transcriptional regulator, MarR family"
EGD0500	fig|6666666.16889.peg.514	527693	529528	1836	0	Internalin-like protein (LPXTG motif) Lmo0514 homolog
EGD0501	fig|6666666.16889.peg.515	529626	530060	435	1	universal stress protein family
EGD0502	fig|6666666.16889.peg.516	531537	530107	1431	0	Capsule biosynthesis protein capA
EGD0503	fig|6666666.16889.peg.517	532473	531658	816	0	"Hypothetical, related to broad specificity phosphatases COG0406"
EGD0504	fig|6666666.16889.peg.518	533122	532754	369	0	FIG00774559: hypothetical protein
EGD0505	fig|6666666.16889.peg.519	533269	534684	1416	0	"drug resistance transporter, EmrB/QacA family"
EGD0506	fig|6666666.16889.peg.520	534813	535820	1008	0	N-acetylglucosamine kinase bacterial type predicted (EC 2.7.1.59) homolog / Transcriptional regulator
EGD0507	fig|6666666.16889.peg.521	537168	535852	1317	0	6-phospho-beta-glucosidase (EC 3.2.1.86)
EGD0508	fig|6666666.16889.peg.522	537370	538122	753	0	"Phosphosugar-binding transcriptional regulator, RpiR family"
EGD0509	fig|6666666.16889.peg.523	538228	538671	444	0	Permeases of the major facilitator superfamily
EGD0510	fig|6666666.16889.peg.524	540378	538717	1662	0	Sulfate permease
EGD0511	fig|6666666.16889.peg.525	540634	541965	1332	0	putative exported protein
EGD0512	fig|6666666.16889.peg.526	542751	542011	741	0	"Transcriptional regulator, MerR family"
EGD0513	fig|6666666.16889.peg.527	542981	544456	1476	0	membrane protein
EGD0514	fig|6666666.16889.peg.528	544449	545945	1497	0	hypothetical secreted protein
EGD0515	fig|6666666.16889.peg.529	545956	547206	1251	0	"glycosyl transferase, group 2 family protein"
EGD0052	fig|6666666.16889.peg.53	54840	56813	1974	0	"Phosphoesterase, DHH family protein"
EGD0516	fig|6666666.16889.peg.530	547222	549273	2052	0	FIG00774209: hypothetical protein
EGD0517	fig|6666666.16889.peg.531	549286	550140	855	0	FIG00775065: hypothetical protein
EGD0518	fig|6666666.16889.peg.532	550200	551030	831	0	FIG00774364: hypothetical protein
EGD0519	fig|6666666.16889.peg.533	551108	551377	270	0	ACT domain protein
EGD0520	fig|6666666.16889.peg.534	551396	552751	1356	0	FIG00774743: hypothetical protein
EGD0521	fig|6666666.16889.peg.535	553759	552791	969	0	"transcriptional regulator, LacI family"
EGD0522	fig|6666666.16889.peg.536	553931	555253	1323	0	6-phospho-beta-glucosidase (EC 3.2.1.86)
EGD0523	fig|6666666.16889.peg.537	555357	556628	1272	0	N-carbamoyl-L-amino acid hydrolase (EC 3.5.1.87)
EGD0524	fig|6666666.16889.peg.538	556594	557769	1176	0	"Catalyzes the cleavage of p-aminobenzoyl-glutamate to p-aminobenzoate and glutamate, subunit A"
EGD0525	fig|6666666.16889.peg.539	558833	557817	1017	0	"Tagatose 1,6-diphosphate aldolase (EC 4.1.2.40)"
EGD0053	fig|6666666.16889.peg.54	56816	57262	447	0	LSU ribosomal protein L9p
EGD0526	fig|6666666.16889.peg.540	559071	560264	1194	0	"penicillin-binding protein, putative"
EGD0527	fig|6666666.16889.peg.541	561224	560304	921	0	"ABC transporter, substrate-binding protein"
EGD0528	fig|6666666.16889.peg.542	561685	561335	351	0	"PTS system, glucitol/sorbitol-specific IIA component (EC 2.7.1.69)"
EGD0529	fig|6666666.16889.peg.543	562690	561704	987	0	"PTS system, glucitol/sorbitol-specific IIB component and second of two IIC components (EC 2.7.1.69)"
EGD0530	fig|6666666.16889.peg.544	563232	562711	522	0	"PTS system, glucitol/sorbitol-specific IIC component (EC 2.7.1.69)"
EGD0531	fig|6666666.16889.peg.545	563637	563257	381	0	Glucitol operon activator protein
EGD0532	fig|6666666.16889.peg.546	564942	563692	1251	0	Sorbitol-6-phosphate 2-dehydrogenase (EC 1.1.1.140)
EGD0533	fig|6666666.16889.peg.547	566147	565200	948	0	Sorbitol operon transcription regulator
EGD0534	fig|6666666.16889.peg.548	566514	567179	666	0	FIG00774388: hypothetical protein
EGD0535	fig|6666666.16889.peg.549	567197	569218	2022	0	Internalin-like protein Lmo0549 homolog
EGD0054	fig|6666666.16889.peg.55	57287	58639	1353	0	Replicative DNA helicase (EC 3.6.1.-) [SA14-24]
EGD0536	fig|6666666.16889.peg.550	569251	569547	297	0	Putative peptidoglycan bound protein (LPXTG motif) Lmo0550 homolog
EGD0537	fig|6666666.16889.peg.551	569591	570433	843	0	extracellular protein
EGD0538	fig|6666666.16889.peg.552	570509	571540	1032	0	cell surface protein precursor
EGD0539	fig|6666666.16889.peg.553	572232	571597	636	0	CBS domain protein
EGD0540	fig|6666666.16889.peg.554	572442	573623	1182	0	NADH-dependent butanol dehydrogenase A (EC 1.1.1.-)
EGD0541	fig|6666666.16889.peg.555	573713	575191	1479	0	Di/tripeptide permease DtpT
EGD0542	fig|6666666.16889.peg.556	575320	576027	708	0	"Phosphoglycerate mutase family, Lmo0556 homolog"
EGD0543	fig|6666666.16889.peg.557	576028	576723	696	0	Phosphoglycerate mutase family 1
EGD0544	fig|6666666.16889.peg.558	577805	576765	1041	0	6-phosphogluconolactonase (EC 3.1.1.31)
EGD0545	fig|6666666.16889.peg.559	578205	579110	906	0	Magnesium and cobalt transport protein CorA
EGD0055	fig|6666666.16889.peg.56	58695	58844	150	0	FIG00774107: hypothetical protein
EGD0546	fig|6666666.16889.peg.560	580529	579153	1377	0	NADP-specific glutamate dehydrogenase (EC 1.4.1.4)
EGD0547	fig|6666666.16889.peg.561	581333	581022	312	0	Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)
EGD0548	fig|6666666.16889.peg.562	581651	581334	318	0	Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19)
EGD0549	fig|6666666.16889.peg.563	582403	581648	756	0	Imidazole glycerol phosphate synthase cyclase subunit (EC 4.1.3.-)
